VTX, IDX, in_ATTRIBUTE0.x, in_ATTRIBUTE0.y, in_ATTRIBUTE0.z, in_ATTRIBUTE3.x, in_ATTRIBUTE3.y, in_ATTRIBUTE3.z, in_ATTRIBUTE3.w, in_ATTRIBUTE4.x, in_ATTRIBUTE4.y, in_ATTRIBUTE4.z, in_ATTRIBUTE4.w
242, 242,  50.49128, -0.06685,  96.57978, 41, 28, 0, 0,  0.80,  0.20,  0.00,  0.00
243, 243, -52.09713,  3.14845,  97.2026, 47, 29, 50, 0,  0.52157,  0.45882,  0.01961,  0.00
244, 244, -51.68928,  3.29351,  96.71455, 47, 50, 0, 0,  0.9098,  0.0902,  0.00,  0.00
245, 245, -51.70637,  3.45949,  96.63622, 50, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
246, 246, -51.59787,  1.46635,  96.51113, 47, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
247, 247, -51.62276,  1.40844,  96.50975, 47, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
248, 248, -51.08481,  1.31686,  96.25445, 47, 29, 0, 0,  0.80392,  0.19608,  0.00,  0.00
249, 249, -51.70637,  3.45949,  96.63622, 50, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
250, 250, -51.68928,  3.29351,  96.71455, 47, 50, 0, 0,  0.9098,  0.0902,  0.00,  0.00
251, 251, -51.31622,  3.24256,  96.2784, 47, 29, 0, 0,  0.80,  0.20,  0.00,  0.00
252, 252, -51.62276,  1.40844,  96.50975, 47, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
253, 253, -51.59787,  1.46635,  96.51113, 47, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
254, 254, -51.99839,  1.58065,  97.05151, 47, 29, 0, 0,  0.55686,  0.44314,  0.00,  0.00
255, 255, -50.49131, -0.0669,  96.57978, 47, 29, 0, 0,  0.83137,  0.16863,  0.00,  0.00
256, 256, -50.90261, -0.17048,  96.80258, 47, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
257, 257, -51.04748, -0.2503,  96.6367, 47, 29, 0, 0,  0.90196,  0.09804,  0.00,  0.00
258, 258, -4.23045,  9.85174,  157.21846, 2, 57, 0, 0,  0.73333,  0.26667,  0.00,  0.00
259, 259, -3.78004,  9.77094,  157.30324, 2, 57, 0, 0,  0.98039,  0.01961,  0.00,  0.00
260, 260, -3.85974,  9.62882,  157.48073, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
261, 261, -1.72328,  9.2053,  152.23729, 2, 60, 0, 0,  0.50588,  0.49412,  0.00,  0.00
262, 262, -1.84245,  10.1958,  152.39767, 2, 61, 60, 0,  0.44706,  0.41569,  0.13725,  0.00
263, 263, -1.75074,  10.226,  152.38795, 2, 60, 61, 0,  0.43137,  0.33725,  0.23137,  0.00
264, 264,  3.85974,  9.62882,  157.48073, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
265, 265,  3.78004,  9.77094,  157.30324, 2, 64, 0, 0,  0.98431,  0.01569,  0.00,  0.00
266, 266,  4.23044,  9.85174,  157.21846, 2, 64, 0, 0,  0.70196,  0.29804,  0.00,  0.00
267, 267,  0.65623,  10.6003,  152.43779, 60, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
268, 268, -0.00009,  9.5444,  151.34007, 60, 2, 0, 0,  0.90196,  0.09804,  0.00,  0.00
269, 269, -1.26309E-6,  10.6489,  152.42308, 60, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
270, 270,  1.60519,  9.3185,  152.01747, 60, 2, 0, 0,  0.74902,  0.25098,  0.00,  0.00
271, 271,  1.72328,  9.2053,  152.23729, 2, 60, 0, 0,  0.50588,  0.49412,  0.00,  0.00
272, 272, -0.00008,  6.08304,  152.12198, 60, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
273, 273, -0.00008,  6.08304,  152.12198, 60, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
274, 274, -1.72328,  9.2053,  152.23729, 2, 60, 0, 0,  0.50588,  0.49412,  0.00,  0.00
275, 275, -1.60519,  9.3185,  152.01747, 60, 2, 0, 0,  0.74902,  0.25098,  0.00,  0.00
276, 276, -0.00008,  6.08304,  152.12198, 60, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
277, 277,  0.41045,  9.8912,  152.99931, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
278, 278, -9.08136E-7,  9.9045,  153.04216, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
279, 279, -9.08136E-7,  9.9045,  153.04216, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
280, 280, -0.41046,  9.8912,  152.99931, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
281, 281, -0.00008,  6.08304,  152.12198, 60, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
282, 282, -4.26153,  9.9852,  157.43369, 2, 55, 0, 0,  0.76863,  0.23137,  0.00,  0.00
283, 283, -5.10745,  10.0169,  157.45866, 2, 55, 0, 0,  0.68235,  0.31765,  0.00,  0.00
284, 284, -4.33051,  10.1664,  157.52299, 2, 55, 0, 0,  0.61569,  0.38431,  0.00,  0.00
285, 285, -3.99542,  9.6444,  157.63834, 2, 55, 0, 0,  0.94118,  0.05882,  0.00,  0.00
286, 286, -4.29147,  9.7173,  157.26616, 2, 55, 0, 0,  0.94118,  0.05882,  0.00,  0.00
287, 287, -4.27732,  9.8186,  157.30504, 2, 55, 0, 0,  0.94118,  0.05882,  0.00,  0.00
288, 288, -4.13117,  10.4589,  157.57283, 2, 55, 0, 0,  0.53333,  0.46667,  0.00,  0.00
289, 289, -4.83916,  10.6862,  157.38469, 55, 2, 0, 0,  0.56078,  0.43922,  0.00,  0.00
290, 290, -4.07295,  10.6205,  157.5882, 55, 2, 0, 0,  0.5098,  0.4902,  0.00,  0.00
291, 291, -3.66818,  10.9498,  157.92697, 55, 2, 0, 0,  0.8549,  0.1451,  0.00,  0.00
292, 292, -4.21063,  11.407,  158.31184, 55, 2, 0, 0,  0.85882,  0.14118,  0.00,  0.00
293, 293, -3.52453,  11.07,  157.91928, 55, 2, 0, 0,  0.90588,  0.09412,  0.00,  0.00
294, 294, -3.46871,  11.0385,  158.02405, 55, 2, 0, 0,  0.83137,  0.16863,  0.00,  0.00
295, 295, -3.81254,  11.5427,  158.29814, 55, 2, 0, 0,  0.9451,  0.0549,  0.00,  0.00
296, 296, -3.29438,  11.1547,  158.01695, 55, 2, 0, 0,  0.94118,  0.05882,  0.00,  0.00
297, 297, -3.98882,  10.7692,  157.83385, 55, 2, 0, 0,  0.70588,  0.29412,  0.00,  0.00
298, 298, -4.66827,  11.3398,  158.10912, 55, 2, 0, 0,  0.73725,  0.26275,  0.00,  0.00
299, 299, -3.88857,  10.898,  157.91698, 55, 2, 0, 0,  0.76863,  0.23137,  0.00,  0.00
300, 300, -3.12268,  11.1195,  158.05524, 55, 2, 0, 0,  0.96471,  0.03529,  0.00,  0.00
301, 301, -3.37058,  11.5425,  158.38872, 55, 2, 0, 0,  0.97647,  0.02353,  0.00,  0.00
302, 302, -2.89448,  11.1892,  158.02405, 55, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
303, 303, -2.72878,  11.1372,  158.01894, 55, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
304, 304, -2.90868,  11.5661,  158.11552, 55, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
305, 305, -2.55973,  11.1554,  157.98143, 55, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
306, 306, -2.28543,  11.0075,  157.95018, 55, 2, 0, 0,  0.8549,  0.1451,  0.00,  0.00
307, 307, -2.38363,  11.4794,  158.06148, 55, 2, 0, 0,  0.88235,  0.11765,  0.00,  0.00
308, 308, -2.2236,  11.0155,  157.89377, 55, 2, 0, 0,  0.83137,  0.16863,  0.00,  0.00
309, 309, -2.1888,  11.0322,  157.87563, 55, 2, 0, 0,  0.81569,  0.18431,  0.00,  0.00
310, 310, -2.18054,  11.3047,  157.91617, 55, 2, 0, 0,  0.86667,  0.13333,  0.00,  0.00
311, 311, -2.16395,  11.0241,  157.84827, 55, 2, 0, 0,  0.81176,  0.18824,  0.00,  0.00
312, 312, -2.09587,  10.93,  157.79469, 55, 2, 0, 0,  0.76471,  0.23529,  0.00,  0.00
313, 313, -2.09326,  11.1597,  157.83382, 55, 2, 0, 0,  0.80784,  0.19216,  0.00,  0.00
314, 314, -2.0655,  10.9432,  157.77847, 55, 2, 0, 0,  0.75686,  0.24314,  0.00,  0.00
315, 315, -2.62038,  11.5029,  158.11394, 55, 2, 0, 0,  0.98039,  0.01961,  0.00,  0.00
316, 316, -2.33881,  11.0469,  157.98497, 55, 2, 0, 0,  0.90196,  0.09804,  0.00,  0.00
317, 317, -2.46317,  11.0464,  158.03223, 55, 2, 0, 0,  0.96863,  0.03137,  0.00,  0.00
318, 318, -3.88751,  10.0062,  157.76186, 2, 55, 0, 0,  0.8902,  0.1098,  0.00,  0.00
319, 319, -3.82001,  10.1774,  157.81505, 2, 55, 0, 0,  0.91373,  0.08627,  0.00,  0.00
320, 320, -4.15589,  10.2272,  157.58815, 2, 55, 0, 0,  0.55294,  0.44706,  0.00,  0.00
321, 321, -4.26022,  9.9951,  157.4162, 2, 55, 0, 0,  0.76078,  0.23922,  0.00,  0.00
322, 322, -4.32683,  10.1765,  157.50638, 2, 55, 0, 0,  0.60784,  0.39216,  0.00,  0.00
323, 323, -5.10443,  10.0233,  157.4417, 2, 55, 0, 0,  0.68235,  0.31765,  0.00,  0.00
324, 324, -4.12497,  10.4596,  157.55612, 2, 55, 0, 0,  0.52941,  0.47059,  0.00,  0.00
325, 325, -4.06652,  10.6218,  157.57149, 55, 2, 0, 0,  0.51373,  0.48627,  0.00,  0.00
326, 326, -4.83264,  10.6859,  157.36945, 55, 2, 0, 0,  0.56078,  0.43922,  0.00,  0.00
327, 327, -3.66365,  10.9502,  157.91183, 55, 2, 0, 0,  0.8549,  0.1451,  0.00,  0.00
328, 328, -3.52022,  11.0702,  157.90359, 55, 2, 0, 0,  0.90588,  0.09412,  0.00,  0.00
329, 329, -4.20627,  11.4069,  158.29745, 55, 2, 0, 0,  0.85882,  0.14118,  0.00,  0.00
330, 330, -3.46472,  11.0383,  158.00844, 55, 2, 0, 0,  0.83529,  0.16471,  0.00,  0.00
331, 331, -3.29147,  11.1544,  158.00121, 55, 2, 0, 0,  0.94118,  0.05882,  0.00,  0.00
332, 332, -3.80867,  11.5427,  158.28401, 55, 2, 0, 0,  0.9451,  0.0549,  0.00,  0.00
333, 333, -3.97672,  10.77,  157.823, 55, 2, 0, 0,  0.67451,  0.32549,  0.00,  0.00
334, 334, -3.87692,  10.899,  157.90741, 55, 2, 0, 0,  0.77255,  0.22745,  0.00,  0.00
335, 335, -4.66319,  11.3442,  158.09241, 55, 2, 0, 0,  0.73725,  0.26275,  0.00,  0.00
336, 336, -3.11948,  11.121,  158.02785, 55, 2, 0, 0,  0.96471,  0.03529,  0.00,  0.00
337, 337, -2.89168,  11.1911,  157.99521, 55, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
338, 338, -3.36818,  11.544,  158.36346, 55, 2, 0, 0,  0.97647,  0.02353,  0.00,  0.00
339, 339, -2.72498,  11.1377,  158.00185, 55, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
340, 340, -2.55621,  11.1549,  157.96555, 55, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
341, 341, -2.90498,  11.5666,  158.09976, 55, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
342, 342, -2.18869,  11.0311,  157.86432, 55, 2, 0, 0,  0.81569,  0.18431,  0.00,  0.00
343, 343, -2.16335,  11.0237,  157.83748, 55, 2, 0, 0,  0.81176,  0.18824,  0.00,  0.00
344, 344, -2.18001,  11.3034,  157.90521, 55, 2, 0, 0,  0.85882,  0.14118,  0.00,  0.00
345, 345,  4.26152,  9.9852,  157.43369, 2, 63, 0, 0,  0.71373,  0.28627,  0.00,  0.00
346, 346,  4.33051,  10.1664,  157.52299, 2, 63, 0, 0,  0.71373,  0.28627,  0.00,  0.00
347, 347,  5.10745,  10.0169,  157.45866, 2, 63, 0, 0,  0.71373,  0.28627,  0.00,  0.00
348, 348,  4.27732,  9.8186,  157.30504, 2, 63, 0, 0,  0.94118,  0.05882,  0.00,  0.00
349, 349,  4.29146,  9.7173,  157.26616, 2, 63, 0, 0,  0.94118,  0.05882,  0.00,  0.00
350, 350,  3.99543,  9.6444,  157.63834, 2, 63, 0, 0,  0.94118,  0.05882,  0.00,  0.00
351, 351,  3.66818,  10.9498,  157.92697, 63, 2, 0, 0,  0.82745,  0.17255,  0.00,  0.00
352, 352,  3.52453,  11.07,  157.91928, 63, 2, 0, 0,  0.90588,  0.09412,  0.00,  0.00
353, 353,  4.21063,  11.407,  158.31184, 63, 2, 0, 0,  0.91373,  0.08627,  0.00,  0.00
354, 354,  3.46871,  11.0385,  158.02405, 63, 2, 0, 0,  0.82745,  0.17255,  0.00,  0.00
355, 355,  3.29437,  11.1547,  158.01695, 63, 2, 0, 0,  0.98431,  0.01569,  0.00,  0.00
356, 356,  3.81254,  11.5427,  158.29814, 63, 2, 0, 0,  0.98824,  0.01176,  0.00,  0.00
357, 357,  3.98882,  10.7692,  157.83385, 63, 2, 0, 0,  0.65098,  0.34902,  0.00,  0.00
358, 358,  3.88857,  10.898,  157.91698, 63, 2, 0, 0,  0.74118,  0.25882,  0.00,  0.00
359, 359,  4.66827,  11.3398,  158.10912, 63, 2, 0, 0,  0.7098,  0.2902,  0.00,  0.00
360, 360,  3.12268,  11.1195,  158.05524, 63, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
361, 361,  2.89448,  11.1892,  158.02405, 63, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
362, 362,  3.37058,  11.5425,  158.38872, 63, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
363, 363,  2.72878,  11.1372,  158.01894, 63, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
364, 364,  2.55973,  11.1554,  157.98143, 63, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
365, 365,  2.90867,  11.5661,  158.11552, 63, 2, 0, 0,  0.98431,  0.01569,  0.00,  0.00
366, 366,  2.28543,  11.0075,  157.95018, 63, 2, 0, 0,  0.90196,  0.09804,  0.00,  0.00
367, 367,  2.2236,  11.0155,  157.89377, 63, 2, 0, 0,  0.86275,  0.13725,  0.00,  0.00
368, 368,  2.38363,  11.4794,  158.06148, 63, 2, 0, 0,  0.93333,  0.06667,  0.00,  0.00
369, 369,  2.1888,  11.0322,  157.87563, 63, 2, 0, 0,  0.80392,  0.19608,  0.00,  0.00
370, 370,  2.16395,  11.0241,  157.84827, 63, 2, 0, 0,  0.80392,  0.19608,  0.00,  0.00
371, 371,  2.18053,  11.3047,  157.91617, 63, 2, 0, 0,  0.82353,  0.17647,  0.00,  0.00
372, 372,  2.09587,  10.93,  157.79469, 63, 2, 0, 0,  0.75686,  0.24314,  0.00,  0.00
373, 373,  2.06549,  10.9432,  157.77847, 63, 2, 0, 0,  0.75294,  0.24706,  0.00,  0.00
374, 374,  2.09326,  11.1597,  157.83382, 63, 2, 0, 0,  0.76471,  0.23529,  0.00,  0.00
375, 375,  2.62037,  11.5029,  158.11394, 63, 2, 0, 0,  0.89804,  0.10196,  0.00,  0.00
376, 376,  2.46316,  11.0464,  158.03223, 63, 2, 0, 0,  0.98824,  0.01176,  0.00,  0.00
377, 377,  2.33881,  11.0469,  157.98497, 63, 2, 0, 0,  0.97647,  0.02353,  0.00,  0.00
378, 378,  4.15589,  10.2272,  157.58815, 2, 63, 0, 0,  0.56471,  0.43529,  0.00,  0.00
379, 379,  3.82001,  10.1774,  157.81505, 2, 63, 0, 0,  0.92157,  0.07843,  0.00,  0.00
380, 380,  3.88752,  10.0062,  157.76186, 2, 63, 0, 0,  0.89804,  0.10196,  0.00,  0.00
381, 381,  4.26021,  9.9951,  157.4162, 2, 63, 0, 0,  0.71373,  0.28627,  0.00,  0.00
382, 382,  5.10443,  10.0233,  157.4417, 2, 63, 0, 0,  0.71373,  0.28627,  0.00,  0.00
383, 383,  4.32683,  10.1765,  157.50638, 2, 63, 0, 0,  0.71373,  0.28627,  0.00,  0.00
384, 384,  4.12497,  10.4596,  157.55612, 2, 63, 0, 0,  0.56471,  0.43529,  0.00,  0.00
385, 385,  4.83264,  10.6859,  157.36945, 63, 2, 0, 0,  0.55686,  0.44314,  0.00,  0.00
386, 386,  4.06652,  10.6218,  157.57149, 2, 63, 0, 0,  0.51765,  0.48235,  0.00,  0.00
387, 387,  3.66365,  10.9502,  157.91183, 63, 2, 0, 0,  0.82353,  0.17647,  0.00,  0.00
388, 388,  4.20627,  11.4069,  158.29745, 63, 2, 0, 0,  0.91373,  0.08627,  0.00,  0.00
389, 389,  3.52022,  11.0702,  157.90359, 63, 2, 0, 0,  0.90588,  0.09412,  0.00,  0.00
390, 390,  3.46472,  11.0383,  158.00844, 63, 2, 0, 0,  0.83137,  0.16863,  0.00,  0.00
391, 391,  3.80866,  11.5427,  158.28401, 63, 2, 0, 0,  0.98824,  0.01176,  0.00,  0.00
392, 392,  3.29148,  11.1544,  158.00121, 63, 2, 0, 0,  0.98431,  0.01569,  0.00,  0.00
393, 393,  3.97673,  10.77,  157.823, 63, 2, 0, 0,  0.61176,  0.38824,  0.00,  0.00
394, 394,  4.66319,  11.3442,  158.09241, 63, 2, 0, 0,  0.7098,  0.2902,  0.00,  0.00
395, 395,  3.87692,  10.899,  157.90741, 63, 2, 0, 0,  0.74902,  0.25098,  0.00,  0.00
396, 396,  3.11947,  11.121,  158.02785, 63, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
397, 397,  3.36817,  11.544,  158.36346, 63, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
398, 398,  2.89168,  11.1911,  157.99521, 63, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
399, 399,  2.72497,  11.1377,  158.00185, 63, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
400, 400,  2.90497,  11.5666,  158.09976, 63, 2, 0, 0,  0.98431,  0.01569,  0.00,  0.00
401, 401,  2.55621,  11.1549,  157.96555, 63, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
402, 402,  2.28671,  11.0055,  157.93715, 63, 2, 0, 0,  0.89804,  0.10196,  0.00,  0.00
403, 403,  2.38412,  11.4786,  158.04884, 63, 2, 0, 0,  0.92941,  0.07059,  0.00,  0.00
404, 404,  2.22389,  11.0141,  157.88213, 63, 2, 0, 0,  0.85882,  0.14118,  0.00,  0.00
405, 405, -39.71219,  3.34768,  198.78346, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
406, 406, -40.10177,  3.55779,  198.95689, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
407, 407, -41.30894,  3.55779,  199.49437, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
408, 408, -41.30894,  3.55779,  199.49437, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
409, 409, -41.693,  3.34768,  199.66537, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
410, 410, -41.71701,  2.67206,  199.67604, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
411, 411, -39.73185,  3.55779,  206.01512, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
412, 412, -39.30095,  2.67205,  206.15514, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
413, 413, -41.38843,  3.34769,  205.47688, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
414, 414, -41.38843,  3.34769,  205.47688, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
415, 415, -40.98859,  3.55779,  205.6068, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
416, 416, -39.73185,  3.55779,  206.01512, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
417, 417, -98.22083,  3.39476,  198.78346, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
418, 418, -98.24516,  2.67205,  198.77261, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
419, 419, -96.62408,  3.60628,  199.49437, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
420, 420, -96.62408,  3.60628,  199.49437, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
421, 421, -97.83125,  3.60628,  198.95689, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
422, 422, -98.22083,  3.39476,  198.78346, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
423, 423, -96.21601,  2.67206,  199.67604, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
424, 424, -96.24001,  3.39476,  199.66537, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
425, 425, -96.62408,  3.60628,  199.49437, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
426, 426, -96.62408,  3.60628,  199.49437, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
427, 427, -98.24516,  2.67205,  198.77261, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
428, 428, -96.21601,  2.67206,  199.67604, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
429, 429, -98.20118,  3.60629,  206.01512, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
430, 430, -96.54459,  3.39476,  205.47688, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
431, 431, -98.63208,  2.67205,  206.15514, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
432, 432, -98.63208,  2.67205,  206.15514, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
433, 433, -98.60674,  3.39476,  206.1469, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
434, 434, -98.20118,  3.60629,  206.01512, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
435, 435, -98.20118,  3.60629,  206.01512, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
436, 436, -96.94444,  3.60629,  205.6068, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
437, 437, -96.54459,  3.39476,  205.47688, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
438, 438, -96.5196,  2.67205,  205.46875, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
439, 439, -98.63208,  2.67205,  206.15514, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
440, 440, -96.54459,  3.39476,  205.47688, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
441, 441, -53.58556,  3.53376,  204.87985, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
442, 442, -53.52803,  2.67206,  204.48827, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
443, 443, -52.48238,  2.67205,  204.69809, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
444, 444, -50.12367,  2.67206,  212.57083, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
445, 445, -48.78974,  2.67205,  212.29799, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
446, 446, -47.24241,  2.67205,  211.94366, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
447, 447, -54.04226,  2.67205,  210.67119, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
448, 448, -52.62397,  2.67205,  210.93932, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
449, 449, -47.24241,  2.67205,  211.94366, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
450, 450, -41.30896,  1.78633,  199.49435, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
451, 451, -40.10178,  1.78633,  198.95688, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
452, 452, -39.71221,  1.99643,  198.78345, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
453, 453, -41.71703,  2.67206,  199.67603, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
454, 454, -41.69302,  1.99643,  199.66536, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
455, 455, -41.30896,  1.78633,  199.49435, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
456, 456, -39.73186,  1.78632,  206.01511, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
457, 457, -40.98861,  1.78632,  205.60678, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
458, 458, -41.38845,  1.99643,  205.47687, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
459, 459, -41.38845,  1.99643,  205.47687, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
460, 460, -39.30096,  2.67206,  206.15512, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
461, 461, -39.73186,  1.78632,  206.01511, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
462, 462, -98.22085,  1.94935,  198.78345, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
463, 463, -97.83127,  1.73783,  198.95688, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
464, 464, -96.6241,  1.73783,  199.49435, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
465, 465, -96.6241,  1.73783,  199.49435, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
466, 466, -98.24518,  2.67206,  198.7726, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
467, 467, -98.22085,  1.94935,  198.78345, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
468, 468, -96.21603,  2.67206,  199.67603, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
469, 469, -98.24518,  2.67206,  198.7726, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
470, 470, -96.6241,  1.73783,  199.49435, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
471, 471, -96.6241,  1.73783,  199.49435, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
472, 472, -96.24003,  1.94935,  199.66536, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
473, 473, -96.21603,  2.67206,  199.67603, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
474, 474, -98.20119,  1.73783,  206.01511, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
475, 475, -98.60675,  1.94935,  206.14688, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
476, 476, -98.6321,  2.67206,  206.15512, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
477, 477, -98.6321,  2.67206,  206.15512, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
478, 478, -96.5446,  1.94935,  205.47687, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
479, 479, -98.20119,  1.73783,  206.01511, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
480, 480, -98.20119,  1.73783,  206.01511, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
481, 481, -96.5446,  1.94935,  205.47687, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
482, 482, -96.94445,  1.73783,  205.60678, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
483, 483, -96.51962,  2.67206,  205.46873, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
484, 484, -96.5446,  1.94935,  205.47687, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
485, 485, -98.6321,  2.67206,  206.15512, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
486, 486, -53.58558,  1.81035,  204.87984, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
487, 487, -52.4824,  2.67206,  204.69807, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
488, 488, -53.52805,  2.67206,  204.48825, 70, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
