VTX, IDX, position.x, position.y, position.z, blendWeights.x, blendWeights.y, blendWeights.z, blendWeights.w, blendIndices.x, blendIndices.y, blendIndices.z, blendIndices.w, texcoord0.x, texcoord0.y
201, 4379, -0.71271,  18.48922,  0.362,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.23879,  0.56318
202, 4380, -0.72671,  18.4782,  0.25222,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.23879,  0.4879
203, 4378, -0.75092,  18.66871,  0.18163,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.21353,  0.4879
204, 4395, -0.66453,  18.3478,  0.47319,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.28435,  0.63373
205, 4389, -0.69504,  18.31952,  0.39245,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.28435,  0.56318
206, 4379, -0.71271,  18.48922,  0.362,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.23879,  0.56318
207, 4379, -0.71271,  18.48922,  0.362,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.23879,  0.56318
208, 4396, -0.68128,  18.5015,  0.46757,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.23879,  0.63373
209, 4395, -0.66453,  18.3478,  0.47319,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.28435,  0.63373
210, 4380, -0.72671,  18.4782,  0.25222,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.23879,  0.4879
211, 4379, -0.71271,  18.48922,  0.362,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.23879,  0.56318
212, 4389, -0.69504,  18.31952,  0.39245,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.28435,  0.56318
213, 4389, -0.69504,  18.31952,  0.39245,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.28435,  0.56318
214, 4390, -0.69993,  18.29392,  0.30546,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.28435,  0.4879
215, 4380, -0.72671,  18.4782,  0.25222,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.23879,  0.4879
216, 4394, -0.64555,  18.21546,  0.47986,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.32969,  0.63373
217, 4382, -0.67312,  18.17681,  0.42364,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.32969,  0.56318
218, 4389, -0.69504,  18.31952,  0.39245,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.28435,  0.56318
219, 4389, -0.69504,  18.31952,  0.39245,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.28435,  0.56318
220, 4395, -0.66453,  18.3478,  0.47319,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.28435,  0.63373
221, 4394, -0.64555,  18.21546,  0.47986,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.32969,  0.63373
222, 4390, -0.69993,  18.29392,  0.30546,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.28435,  0.4879
223, 4389, -0.69504,  18.31952,  0.39245,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.28435,  0.56318
224, 4382, -0.67312,  18.17681,  0.42364,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.32969,  0.56318
225, 4382, -0.67312,  18.17681,  0.42364,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.32969,  0.56318
226, 4383, -0.67568,  18.14186,  0.35949,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.32969,  0.4879
227, 4390, -0.69993,  18.29392,  0.30546,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.28435,  0.4879
228, 4393, -0.61575,  18.06895,  0.51291,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.36392,  0.63373
229, 4381, -0.63996,  18.03688,  0.46856,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.36392,  0.56318
230, 4382, -0.67312,  18.17681,  0.42364,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.32969,  0.56318
231, 4382, -0.67312,  18.17681,  0.42364,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.32969,  0.56318
232, 4394, -0.64555,  18.21546,  0.47986,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.32969,  0.63373
233, 4393, -0.61575,  18.06895,  0.51291,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.36392,  0.63373
234, 4383, -0.67568,  18.14186,  0.35949,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.32969,  0.4879
235, 4382, -0.67312,  18.17681,  0.42364,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.32969,  0.56318
236, 4381, -0.63996,  18.03688,  0.46856,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.36392,  0.56318
237, 4381, -0.63996,  18.03688,  0.46856,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.36392,  0.56318
238, 4384, -0.64012,  18.0108,  0.41493,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.36392,  0.4879
239, 4383, -0.67568,  18.14186,  0.35949,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.32969,  0.4879
240, 4392, -0.56863,  17.95223,  0.54825,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.39846,  0.62752
241, 4386, -0.59013,  17.92683,  0.51747,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.39688,  0.56318
242, 4381, -0.63996,  18.03688,  0.46856,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.36392,  0.56318
243, 4381, -0.63996,  18.03688,  0.46856,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.36392,  0.56318
244, 4393, -0.61575,  18.06895,  0.51291,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.36392,  0.63373
245, 4392, -0.56863,  17.95223,  0.54825,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.39846,  0.62752
246, 4384, -0.64012,  18.0108,  0.41493,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.36392,  0.4879
247, 4381, -0.63996,  18.03688,  0.46856,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.36392,  0.56318
248, 4386, -0.59013,  17.92683,  0.51747,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.39688,  0.56318
249, 4386, -0.59013,  17.92683,  0.51747,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.39688,  0.56318
250, 4387, -0.58379,  17.91182,  0.47472,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.39688,  0.49886
251, 4384, -0.64012,  18.0108,  0.41493,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.36392,  0.4879
252, 4391, -0.51645,  17.85904,  0.58481,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.42985,  0.61125
253, 4385, -0.53313,  17.8408,  0.56443,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.42985,  0.56318
254, 4386, -0.59013,  17.92683,  0.51747,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.39688,  0.56318
255, 4386, -0.59013,  17.92683,  0.51747,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.39688,  0.56318
256, 4392, -0.56863,  17.95223,  0.54825,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.39846,  0.62752
257, 4391, -0.51645,  17.85904,  0.58481,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.42985,  0.61125
258, 4387, -0.58379,  17.91182,  0.47472,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.39688,  0.49886
259, 4386, -0.59013,  17.92683,  0.51747,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.39688,  0.56318
260, 4385, -0.53313,  17.8408,  0.56443,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.42985,  0.56318
261, 4385, -0.53313,  17.8408,  0.56443,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.42985,  0.56318
262, 4388, -0.527,  17.83188,  0.53425,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.42985,  0.51423
263, 4387, -0.58379,  17.91182,  0.47472,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.39688,  0.49886
264, 4388, -0.527,  17.83188,  0.53425,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.42985,  0.51423
265, 4385, -0.53313,  17.8408,  0.56443,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.42985,  0.56318
266, 4399, -0.43863,  17.73912,  0.62839,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.44814,  0.56318
267, 4399, -0.43863,  17.73912,  0.62839,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.44814,  0.56318
268, 4385, -0.53313,  17.8408,  0.56443,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.42985,  0.56318
269, 4391, -0.51645,  17.85904,  0.58481,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.42985,  0.61125
270, 4376, -0.75206,  18.85043,  0.28636,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.18799,  0.56318
271, 4398, -0.71451,  18.87269,  0.43247,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.18799,  0.63373
272, 4397, -0.70556,  18.67778,  0.45166,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.21353,  0.63373
273, 3149,  0.02419,  21.08567,  0.55405,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.09142,  0.82527
274, 3129,  0.02027,  21.37974,  0.66191,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.12859,  0.82527
275, 3130,  0.14725,  21.35966,  0.61709,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.12859,  0.773
276, 3127,  0.20657,  21.62542,  0.63883,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.16453,  0.773
277, 3130,  0.14725,  21.35966,  0.61709,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.12859,  0.773
278, 3129,  0.02027,  21.37974,  0.66191,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.12859,  0.82527
279, 3129,  0.02027,  21.37974,  0.66191,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.12859,  0.82527
280, 3128,  0.05295,  21.65452,  0.64283,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.16453,  0.82527
281, 3127,  0.20657,  21.62542,  0.63883,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.16453,  0.773
282, 3149,  0.02419,  21.08567,  0.55405,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.09142,  0.82527
283, 3150,  0.13981,  21.07829,  0.50461,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.09142,  0.773
284, 3151,  0.12915,  20.91218,  0.40634,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.06853,  0.773
285, 3151,  0.12915,  20.91218,  0.40634,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.06853,  0.773
286, 3152,  0.03709,  20.8785,  0.45483,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.06853,  0.82527
287, 3149,  0.02419,  21.08567,  0.55405,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.09142,  0.82527
288, 3130,  0.14725,  21.35966,  0.61709,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.12859,  0.773
289, 3150,  0.13981,  21.07829,  0.50461,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.09142,  0.773
290, 3149,  0.02419,  21.08567,  0.55405,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.09142,  0.82527
291, 3146,  0.06068,  20.73278,  0.33683,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.04219,  0.82527
292, 3152,  0.03709,  20.8785,  0.45483,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.06853,  0.82527
293, 3151,  0.12915,  20.91218,  0.40634,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.06853,  0.773
294, 3151,  0.12915,  20.91218,  0.40634,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.06853,  0.773
295, 3145,  0.12442,  20.76265,  0.29195,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.04219,  0.773
296, 3146,  0.06068,  20.73278,  0.33683,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.04219,  0.82527
297, 3147,  0.07063,  20.64336,  0.24333,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.02569,  0.82527
298, 3146,  0.06068,  20.73278,  0.33683,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.04219,  0.82527
299, 3145,  0.12442,  20.76265,  0.29195,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.04219,  0.773
300, 3145,  0.12442,  20.76265,  0.29195,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.04219,  0.773
301, 3148,  0.12375,  20.66286,  0.20897,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.02569,  0.773
302, 3147,  0.07063,  20.64336,  0.24333,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.02569,  0.82527
303, 3127,  0.20657,  21.62542,  0.63883,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.16453,  0.773
304, 3128,  0.05295,  21.65452,  0.64283,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.16453,  0.82527
305, 3132,  0.1035,  21.83996,  0.59127,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.18606,  0.82527
306, 3132,  0.1035,  21.83996,  0.59127,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.18606,  0.82527
307, 3133,  0.26614,  21.80148,  0.59147,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.18606,  0.773
308, 3127,  0.20657,  21.62542,  0.63883,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.16453,  0.773
309, 3133,  0.26614,  21.80148,  0.59147,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.18606,  0.773
310, 3132,  0.1035,  21.83996,  0.59127,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.18606,  0.82527
311, 3131,  0.1506,  22.00136,  0.50187,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.2076,  0.82527
312, 3131,  0.1506,  22.00136,  0.50187,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.2076,  0.82527
313, 3134,  0.32226,  21.95349,  0.50628,  0.88333,  0.11667,  0.00,  0.00, 0, 2, 2, 2,  0.2076,  0.773
314, 3133,  0.26614,  21.80148,  0.59147,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.18606,  0.773
315, 3135,  0.4202,  22.17266,  0.28518,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.24846,  0.773
316, 3134,  0.32226,  21.95349,  0.50628,  0.88333,  0.11667,  0.00,  0.00, 0, 2, 2, 2,  0.2076,  0.773
317, 3131,  0.1506,  22.00136,  0.50187,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.2076,  0.82527
318, 3131,  0.1506,  22.00136,  0.50187,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.2076,  0.82527
319, 3136,  0.26319,  22.21645,  0.25333,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.24846,  0.82527
320, 3135,  0.4202,  22.17266,  0.28518,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.24846,  0.773
321, 3137,  0.51636,  22.25817,  0.03311,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.28563,  0.773
322, 3135,  0.4202,  22.17266,  0.28518,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.24846,  0.773
323, 3136,  0.26319,  22.21645,  0.25333,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.24846,  0.82527
324, 3136,  0.26319,  22.21645,  0.25333,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.24846,  0.82527
325, 3138,  0.36062,  22.29469, -0.03355,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.28563,  0.82527
326, 3137,  0.51636,  22.25817,  0.03311,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.28563,  0.773
327, 3143,  0.62182,  22.24224, -0.22734,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.32133,  0.773
328, 3137,  0.51636,  22.25817,  0.03311,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.28563,  0.773
329, 3138,  0.36062,  22.29469, -0.03355,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.28563,  0.82527
330, 3138,  0.36062,  22.29469, -0.03355,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.28563,  0.82527
331, 3144,  0.48645,  22.28847, -0.31459,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.32133,  0.82527
332, 3143,  0.62182,  22.24224, -0.22734,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.32133,  0.773
333, 3142,  0.72014,  22.16775, -0.55622,  0.68025,  0.31975,  0.00,  0.00, 0, 2, 2, 2,  0.36293,  0.773
334, 3143,  0.62182,  22.24224, -0.22734,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.32133,  0.773
335, 3144,  0.48645,  22.28847, -0.31459,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.32133,  0.82527
336, 3144,  0.48645,  22.28847, -0.31459,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.32133,  0.82527
337, 3141,  0.61653,  22.23344, -0.61323,  0.69815,  0.30185,  0.00,  0.00, 0, 2, 2, 2,  0.36293,  0.82527
338, 3142,  0.72014,  22.16775, -0.55622,  0.68025,  0.31975,  0.00,  0.00, 0, 2, 2, 2,  0.36293,  0.773
339, 3139,  0.84626,  22.06395, -0.86473,  0.66959,  0.30142,  0.02899,  0.00, 0, 2, 3, 3,  0.40305,  0.773
340, 3142,  0.72014,  22.16775, -0.55622,  0.68025,  0.31975,  0.00,  0.00, 0, 2, 2, 2,  0.36293,  0.773
341, 3141,  0.61653,  22.23344, -0.61323,  0.69815,  0.30185,  0.00,  0.00, 0, 2, 2, 2,  0.36293,  0.82527
342, 3141,  0.61653,  22.23344, -0.61323,  0.69815,  0.30185,  0.00,  0.00, 0, 2, 2, 2,  0.36293,  0.82527
343, 3140,  0.78441,  22.10723, -0.91995,  0.67407,  0.29986,  0.02608,  0.00, 0, 2, 3, 3,  0.40305,  0.82527
344, 3139,  0.84626,  22.06395, -0.86473,  0.66959,  0.30142,  0.02899,  0.00, 0, 2, 3, 3,  0.40305,  0.773
345, 3153,  0.95489,  21.92664, -1.15078,  0.66736,  0.31147,  0.02118,  0.00, 0, 2, 3, 3,  0.44022,  0.79913
346, 3139,  0.84626,  22.06395, -0.86473,  0.66959,  0.30142,  0.02899,  0.00, 0, 2, 3, 3,  0.40305,  0.773
347, 3140,  0.78441,  22.10723, -0.91995,  0.67407,  0.29986,  0.02608,  0.00, 0, 2, 3, 3,  0.40305,  0.82527
348, 2968, -0.28738,  20.88865,  0.37989,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.09823,  0.99288
349, 2969, -0.23082,  20.8773,  0.42494,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.09823,  0.83632
350, 2983, -0.16662,  20.74453,  0.30775,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.0697,  0.83632
351, 2983, -0.16662,  20.74453,  0.30775,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.0697,  0.83632
352, 2982, -0.21365,  20.76075,  0.26882,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.0697,  0.99288
353, 2968, -0.28738,  20.88865,  0.37989,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.09823,  0.99288
354, 2966, -0.31052,  21.04786,  0.50846,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.13396,  0.83632
355, 2969, -0.23082,  20.8773,  0.42494,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.09823,  0.83632
356, 2968, -0.28738,  20.88865,  0.37989,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.09823,  0.99288
357, 2968, -0.28738,  20.88865,  0.37989,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.09823,  0.99288
358, 2967, -0.41643,  21.04715,  0.43371,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.13396,  0.99288
359, 2966, -0.31052,  21.04786,  0.50846,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.13396,  0.83632
360, 2970, -0.4287,  21.33522,  0.54295,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.1883,  0.83632
361, 2966, -0.31052,  21.04786,  0.50846,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.13396,  0.83632
362, 2967, -0.41643,  21.04715,  0.43371,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.13396,  0.99288
363, 2967, -0.41643,  21.04715,  0.43371,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.13396,  0.99288
364, 2971, -0.53521,  21.32576,  0.46987,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.1883,  0.99288
365, 2970, -0.4287,  21.33522,  0.54295,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.1883,  0.83632
366, 2970, -0.4287,  21.33522,  0.54295,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.1883,  0.83632
367, 2971, -0.53521,  21.32576,  0.46987,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.1883,  0.99288
368, 2973, -0.63295,  21.65708,  0.43509,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.24536,  0.99288
369, 2973, -0.63295,  21.65708,  0.43509,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.24536,  0.99288
370, 2972, -0.5096,  21.65268,  0.49869,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.24536,  0.83632
371, 2970, -0.4287,  21.33522,  0.54295,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.1883,  0.83632
372, 2973, -0.63295,  21.65708,  0.43509,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.24536,  0.99288
373, 2974, -0.60945,  21.85021,  0.36968,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.27466,  0.99288
374, 2975, -0.49026,  21.85608,  0.44301,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.27466,  0.83632
375, 2975, -0.49026,  21.85608,  0.44301,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.27466,  0.83632
376, 2972, -0.5096,  21.65268,  0.49869,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.24536,  0.83632
377, 2973, -0.63295,  21.65708,  0.43509,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.24536,  0.99288
378, 2974, -0.60945,  21.85021,  0.36968,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.27466,  0.99288
379, 2977, -0.54931,  22.13672,  0.23075,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.31705,  0.99288
380, 2976, -0.43896,  22.13817,  0.31114,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.31705,  0.83632
381, 2976, -0.43896,  22.13817,  0.31114,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.31705,  0.83632
382, 2975, -0.49026,  21.85608,  0.44301,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.27466,  0.83632
383, 2974, -0.60945,  21.85021,  0.36968,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.27466,  0.99288
384, 2978, -0.28057,  22.4581,  0.03729,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.40183,  0.83632
385, 2976, -0.43896,  22.13817,  0.31114,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.31705,  0.83632
386, 2977, -0.54931,  22.13672,  0.23075,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.31705,  0.99288
387, 2977, -0.54931,  22.13672,  0.23075,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.31705,  0.99288
388, 2979, -0.37177,  22.45205, -0.04847,  0.80,  0.20,  0.00,  0.00, 0, 2, 2, 2,  0.40183,  0.99288
389, 2978, -0.28057,  22.4581,  0.03729,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.40183,  0.83632
390, 2978, -0.28057,  22.4581,  0.03729,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.40183,  0.83632
391, 2979, -0.37177,  22.45205, -0.04847,  0.80,  0.20,  0.00,  0.00, 0, 2, 2, 2,  0.40183,  0.99288
392, 2981, -0.1338,  22.54781, -0.31594,  0.76667,  0.23333,  0.00,  0.00, 0, 2, 2, 2,  0.46213,  0.99288
393, 2981, -0.1338,  22.54781, -0.31594,  0.76667,  0.23333,  0.00,  0.00, 0, 2, 2, 2,  0.46213,  0.99288
394, 2980, -0.0642,  22.55235, -0.26458,  0.76667,  0.23333,  0.00,  0.00, 0, 2, 2, 2,  0.46213,  0.83632
395, 2978, -0.28057,  22.4581,  0.03729,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.40183,  0.83632
396, 2986,  0.12158,  22.55423, -0.51513,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.51715,  0.91141
397, 2980, -0.0642,  22.55235, -0.26458,  0.76667,  0.23333,  0.00,  0.00, 0, 2, 2, 2,  0.46213,  0.83632
398, 2981, -0.1338,  22.54781, -0.31594,  0.76667,  0.23333,  0.00,  0.00, 0, 2, 2, 2,  0.46213,  0.99288
399, 2982, -0.21365,  20.76075,  0.26882,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.0697,  0.99288
400, 2983, -0.16662,  20.74453,  0.30775,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.0697,  0.83632
401, 2985, -0.12249,  20.67169,  0.24001,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.05285,  0.83632
402, 2985, -0.12249,  20.67169,  0.24001,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.05285,  0.83632
403, 2984, -0.16087,  20.68628,  0.20088,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.05285,  0.99288
404, 2982, -0.21365,  20.76075,  0.26882,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.0697,  0.99288
